query_id,doc_id,rrf_score,rank
q07,pdf_0402_cot6446randomized-algorithms::chunk_001,0.001087,109
q07,pdf_0486_ms--arin-worksheet::chunk_001,0.001084,110
q07,pdf_0530_syllabus-mobile-app-projects-fall-2024::chunk_001,0.001081,111
q07,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,0.001078,112
q07,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.001072,113
q07,pdf_0281_artificial-intelligence-certificate-program-application-jan6::chunk_001,0.00107,114
q07,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.001067,115
q08,pdf_0409_data-science-certificate-program-application::chunk_001,0.011225,1
q08,pdf_0410_data-science-certificate-worksheet::chunk_001,0.0112,2
q08,pdf_0488_ms--dsa--worksheet::chunk_001,0.011184,3
q08,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.011165,4
q08,course_0008_CAP_5768::chunk_001,0.01115,5
q08,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,0.011094,6
q08,pdf_0283_big-data-analytics-cert-program-worksheet::chunk_001,0.011052,7
q08,pdf_0344_certificate-big-data-analytics-application::chunk_001,0.010985,8
q08,course_0025_CAP_6635::chunk_001,0.010977,9
q08,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_002,0.010932,10
q08,course_0007_CAP_5768::chunk_001,0.010878,11
q08,pdf_0488_ms--dsa--worksheet::chunk_002,0.01085,12
q08,course_0030_CAP_6673::chunk_001,0.010835,13
q08,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.010802,14
q08,course_0020_CAP_6619::chunk_001,0.010755,15
q08,course_0035_CAP_6776::chunk_001,0.010696,16
q08,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,0.010666,17
q08,pdf_0277_4-plus-1-itm-csda::chunk_001,0.010641,18
q08,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.010554,19
q08,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.010476,20
q08,pdf_0522_professional-ms-itm-csda-concentration-worksheet::chunk_001,0.010394,21
q08,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_002,0.01039,22
q08,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.010385,23
q08,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.010306,24
q08,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,0.0101,25
q08,pdf_0302_cap5768introduction-to-data-science::chunk_001,0.010036,26
q08,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,0.009896,27
q08,pdf_0346_certificate-cyber-security-application::chunk_001,0.009876,28
q08,pdf_0404_cyber-security-cert-program-worksheet::chunk_001,0.009835,29
q08,pdf_0514_professional-certificate-ai-worksheet::chunk_001,0.00978,30
q08,pdf_0408_cybersecurity-minor-worksheet::chunk_001,0.009679,31
q08,pdf_0405_cybersecurity-certificate-program-application::chunk_001,0.009646,32
q08,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,0.009583,33
q08,course_0012_CAP_6315::chunk_001,0.00956,34
q08,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,0.009533,35
q08,course_0159_CDA_4240C::chunk_001,0.009494,36
q08,course_0040_CAP_6807::chunk_001,0.009465,37
q08,course_0160_CDA_4323::chunk_001,0.009464,38
q08,course_0155_CDA_4204::chunk_001,0.009404,39
q08,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_002,0.009375,40
q08,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,0.009347,41
q08,pdf_0493_ms-egit-csda-worksheet::chunk_002,0.009276,42
q08,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_002,0.009275,43
q08,course_0153_CDA_4102::chunk_001,0.009231,44
q08,course_0062_CIS_6370::chunk_001,0.009174,45
q08,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_002,0.009119,46
q08,course_0161_CDA_4630::chunk_001,0.009036,47
q08,course_0157_CDA_4210::chunk_001,0.009009,48
q08,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,0.008982,49
q08,course_0151_CDA_3203::chunk_001,0.008955,50
q08,course_0156_CDA_4204::chunk_001,0.008929,51
q08,course_0042_CDA_6122::chunk_001,0.008876,52
q08,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,0.00885,53
q08,course_0186_COP_3014::chunk_001,0.008798,54
q08,course_0167_CEN_4400::chunk_001,0.008772,55
q08,course_0193_COP_3530::chunk_001,0.008721,56
q08,pdf_0326_cda6122eval-parallel-dist-systs::chunk_001,0.008671,57
q08,course_0029_CAP_6673::chunk_001,0.008621,58
q08,course_0154_CDA_4102::chunk_001,0.008596,59
q08,course_0179_CNT_4164::chunk_001,0.008499,60
q08,course_0178_CNT_4104::chunk_001,0.008451,61
q08,course_0169_CEN_4910::chunk_001,0.008427,62
q08,course_0038_CAP_6778::chunk_001,0.008403,63
q08,course_0041_CDA_5326::chunk_001,0.00838,64
q08,course_0173_CIS_4213::chunk_001,0.008357,65
q08,course_0182_CNT_4411::chunk_001,0.00831,66
q08,course_0171_CGS_1570::chunk_001,0.008264,67
q08,course_0043_CDA_6132::chunk_001,0.008219,68
q08,course_0148_CAP_4770::chunk_001,0.008174,69
q08,course_0189_COP_3035::chunk_001,0.00813,70
q08,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_002,0.008108,71
q08,course_0165_CEN_4214::chunk_001,0.008086,72
q08,course_0175_CIS_4634::chunk_001,0.008043,73
q08,course_0231_EEE_3300::chunk_001,0.008021,74
q08,pdf_0313_cap6673data-mining-machine-learning::chunk_001,0.008,75
q08,pdf_0279_artificial-inteligence-minor-worksheet-jan6::chunk_001,0.00127,76
q08,pdf_0317_cap6780big-data-analytics::chunk_001,0.001254,77
q08,course_0039_CAP_6780::chunk_001,0.001235,78
q08,pdf_0305_cap6315social-networks-big-data-analytics::chunk_001,0.001231,79
q08,course_0011_CAP_6315::chunk_001,0.001194,80
q08,pdf_0386_cop6726new-directions-database-systems::chunk_001,0.00119,81
q08,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.001187,82
q08,pdf_0318_cap6807computational-adv::chunk_001,0.001183,83
q08,pdf_0299_cap4770intro-data-mining-machine-intelligence::chunk_001,0.00118,84
q08,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.001176,85
q08,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.001173,86
q08,pdf_0307_cap6546Data-mining-for-bioinformatics::chunk_001,0.001166,87
q08,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.001163,88
q08,pdf_0294_cap-6610-applied-machine-learning::chunk_001,0.001159,89
q08,pdf_0276_4-plus-1-itm-ait::chunk_001,0.001153,90
q08,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,0.001149,91
q08,pdf_0525_syllabus-ai-data-sci-cybersecurity-ethics-fall-2024::chunk_003,0.001146,92
q08,course_0225_COT_4930::chunk_001,0.001143,93
q08,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,0.001136,94
q08,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,0.001133,95
q08,course_0085_COT_5930::chunk_001,0.001127,96
q08,pdf_0525_syllabus-ai-data-sci-cybersecurity-ethics-fall-2024::chunk_001,0.00112,97
q08,pdf_0494_ms-egit-csec-worksheet::chunk_001,0.001117,98
q08,pdf_0290_bsms-audit-form::chunk_001,0.001114,99
q08,pdf_0407_cybersecurity-minor-program-application::chunk_001,0.001111,100
q08,pdf_0366_computer-science-minor-program-application::chunk_001,0.001105,101
q08,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.001096,102
q08,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.001093,103
q08,pdf_0521_professional-ms-itm-adv-info-tech-concentration-worksheet::chunk_001,0.00109,104
q08,pdf_0412_eecs-low-residency-phd-form::chunk_001,0.001087,105
q08,pdf_0485_minor-in-business-worksheet::chunk_001,0.001084,106
q08,pdf_0517_professional-certificate-energy-resilience-application::chunk_001,0.001081,107
q08,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.001075,108
q08,pdf_0513_professional-ai-certificate-program-application::chunk_001,0.001072,109
q08,pdf_0347_certificate-energy-resilience-program-application::chunk_001,0.00107,110
q08,pdf_0491_ms-cse-worksheet-new::chunk_001,0.001067,111
q09,pdf_0310_cap6619deep-learning::chunk_001,0.011296,1
q09,course_0020_CAP_6619::chunk_001,0.011237,2
q09,course_0017_CAP_6618::chunk_001,0.011171,3
q09,course_0025_CAP_6635::chunk_001,0.01115,4
q09,pdf_0311_cap6635artificial-intelligence::chunk_001,0.011082,5
q09,pdf_0309_cap6618machine-learning-computer-vision::chunk_001,0.011078,6
q09,course_0008_CAP_5768::chunk_001,0.011062,7
q09,pdf_0300_cap5615intro-neural-networks::chunk_001,0.011033,8
q09,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,0.010998,9
q09,course_0019_CAP_6619::chunk_001,0.010971,10
q09,course_0030_CAP_6673::chunk_001,0.010958,11
q09,pdf_0298_cap4630artificial-intelligence::chunk_001,0.010865,12
q09,course_0136_EEL_6819::chunk_001,0.010812,13
q09,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,0.010809,14
q09,course_0038_CAP_6778::chunk_001,0.010793,15
q09,pdf_0313_cap6673data-mining-machine-learning::chunk_001,0.010721,16
q09,pdf_0294_cap-6610-applied-machine-learning::chunk_001,0.01065,17
q09,course_0146_CAP_4630::chunk_001,0.01064,18
q09,course_0024_CAP_6635::chunk_001,0.010614,19
q09,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,0.010602,20
q09,course_0015_CAP_6610::chunk_001,0.010562,21
q09,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.010554,22
q09,course_0029_CAP_6673::chunk_001,0.010529,23
q09,course_0002_CAP_5615::chunk_001,0.010489,24
q09,pdf_0301_cap5625computational-foundations-of-artificial-intelligence::chunk_001,0.010448,25
q09,pdf_0306_cap6411foundations-vision::chunk_001,0.010426,26
q09,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,0.010408,27
q09,course_0148_CAP_4770::chunk_001,0.0104,28
q09,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.01039,29
q09,pdf_0279_artificial-inteligence-minor-worksheet-jan6::chunk_001,0.01029,30
q09,pdf_0470_eel6819neural-complex-artificial-neural-networks::chunk_001,0.010247,31
q09,course_0005_CAP_5625::chunk_001,0.010236,32
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_001,0.010125,33
q09,pdf_0519_professional-ms-ai-worksheet::chunk_001,0.010039,34
q09,course_0016_CAP_6617::chunk_001,0.009947,35
q09,course_0001_CAP_5615::chunk_001,0.009937,36
q09,pdf_0528_syllabus-generative-ai-driven-software-development-fall-2024::chunk_001,0.009915,37
q09,pdf_0312_cap6640natural-language-processing::chunk_001,0.009883,38
q09,pdf_0299_cap4770intro-data-mining-machine-intelligence::chunk_001,0.009764,39
q09,course_0064_CNT_5008::chunk_001,0.009712,40
q09,pdf_0308_cap6617sparse-learning::chunk_001,0.00967,41
q09,course_0013_CAP_6411::chunk_001,0.009507,42
q09,pdf_0529_syllabus-intro-intelligent-auton-robots-fall-2024::chunk_003,0.009477,43
q09,pdf_0514_professional-certificate-ai-worksheet::chunk_001,0.00941,44
q09,course_0026_CAP_6635::chunk_001,0.009405,45
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_005,0.009202,46
q09,pdf_0486_ms--arin-worksheet::chunk_001,0.009188,47
q09,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,0.009102,48
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_004,0.008982,49
q09,course_0094_COT_6405::chunk_001,0.008955,50
q09,course_0229_COT_4930::chunk_001,0.008929,51
q09,course_0068_CNT_6516::chunk_001,0.00885,52
q09,course_0077_COP_6728::chunk_001,0.008772,53
q09,course_0141_CAP_4034::chunk_001,0.008696,54
q09,course_0027_CAP_6640::chunk_001,0.008671,55
q09,pdf_0528_syllabus-generative-ai-driven-software-development-fall-2024::chunk_004,0.008621,56
q09,course_0096_COT_6446::chunk_001,0.008596,57
q09,pdf_0529_syllabus-intro-intelligent-auton-robots-fall-2024::chunk_001,0.008571,58
q09,course_0065_CNT_5109::chunk_001,0.008547,59
q09,pdf_0362_cnt6516adv-computer-networking::chunk_001,0.008523,60
q09,course_0193_COP_3530::chunk_001,0.008475,61
q09,pdf_0527_syllabus-conversational-ai-fall-2024::chunk_001,0.008427,62
q09,course_0221_COT_4400::chunk_001,0.008403,63
q09,pdf_0297_cap4401digital-img-processing::chunk_001,0.008333,64
q09,pdf_0400_cot6405analysis-algorithms::chunk_001,0.00831,65
q09,pdf_0387_cop6728visual-info-retrieval::chunk_001,0.008264,66
q09,course_0074_COP_5859::chunk_001,0.008242,67
q09,pdf_0528_syllabus-generative-ai-driven-software-development-fall-2024::chunk_005,0.008197,68
q09,course_0004_CAP_5625::chunk_001,0.008174,69
q09,course_0208_COP_4593::chunk_001,0.008152,70
q09,course_0070_CNT_6528::chunk_001,0.00813,71
q09,pdf_0513_professional-ai-certificate-program-application::chunk_001,0.008108,72
q09,course_0179_CNT_4164::chunk_001,0.008086,73
q09,course_0028_CAP_6673::chunk_001,0.008065,74
q09,pdf_0305_cap6315social-networks-big-data-analytics::chunk_001,0.008043,75
q09,pdf_0469_eel6682intelligent-control::chunk_001,0.001286,76
q09,pdf_0283_big-data-analytics-cert-program-worksheet::chunk_001,0.001235,77
q09,pdf_0471_eel6935-cot6930automatic-biometric-systems::chunk_001,0.001205,78
q09,pdf_0488_ms--dsa--worksheet::chunk_002,0.001187,79
q09,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,0.001183,80
q09,pdf_0410_data-science-certificate-worksheet::chunk_001,0.001159,81
q09,pdf_0488_ms--dsa--worksheet::chunk_001,0.001156,82
q09,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.001153,83
q09,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.001149,84
q09,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.001146,85
q09,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.001143,86
q09,pdf_0317_cap6780big-data-analytics::chunk_001,0.001133,87
q09,pdf_0460_eel6291smart-grid::chunk_001,0.00113,88
q09,course_0109_COT_6930::chunk_001,0.001114,89
q09,pdf_0530_syllabus-mobile-app-projects-fall-2024::chunk_003,0.001111,90
q09,pdf_0437_eel4220electrical-machines::chunk_001,0.001108,91
q09,pdf_0432_eel3112circuits2::chunk_001,0.001105,92
q09,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.001099,93
q09,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,0.001096,94
q09,pdf_0483_minor--artificial-intelligence-application::chunk_001,0.001093,95
q09,pdf_0295_cap4028game-programming::chunk_001,0.00109,96
q09,course_0252_EEL_4220::chunk_001,0.001087,97
q09,pdf_0281_artificial-intelligence-certificate-program-application-jan6::chunk_001,0.001084,98
q09,pdf_0458_eel5661robotic-applications::chunk_001,0.001081,99
q09,pdf_0282_artificial-intelligence-minor-program-application-jan6::chunk_001,0.001078,100
q09,course_0135_EEL_6682::chunk_001,0.001075,101
q09,pdf_0315_cap6777web-mining::chunk_001,0.001072,102
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_003,0.00107,103
q10,pdf_0317_cap6780big-data-analytics::chunk_001,0.011258,1
q10,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,0.011191,2
q10,course_0038_CAP_6778::chunk_001,0.011186,3
q10,course_0029_CAP_6673::chunk_001,0.011099,4
q10,course_0025_CAP_6635::chunk_001,0.011086,5
q10,course_0014_CAP_6546::chunk_001,0.011042,6
q10,course_0037_CAP_6777::chunk_001,0.01103,7
q10,pdf_0305_cap6315social-networks-big-data-analytics::chunk_001,0.011029,8
q10,course_0148_CAP_4770::chunk_001,0.010964,9
q10,pdf_0386_cop6726new-directions-database-systems::chunk_001,0.010949,10
q10,pdf_0315_cap6777web-mining::chunk_001,0.0109,11
q10,pdf_0313_cap6673data-mining-machine-learning::chunk_001,0.010882,12
q10,course_0008_CAP_5768::chunk_001,0.010858,13
q10,pdf_0314_cap6776information-retrieval::chunk_001,0.010802,14
q10,course_0020_CAP_6619::chunk_001,0.010789,15
q10,pdf_0307_cap6546Data-mining-for-bioinformatics::chunk_001,0.010775,16
q10,pdf_0299_cap4770intro-data-mining-machine-intelligence::chunk_001,0.010712,17
q10,course_0012_CAP_6315::chunk_001,0.010696,18
q10,course_0035_CAP_6776::chunk_001,0.010688,19
q10,course_0039_CAP_6780::chunk_001,0.01062,20
q10,course_0030_CAP_6673::chunk_001,0.010571,21
q10,course_0036_CAP_6776::chunk_001,0.010515,22
q10,pdf_0283_big-data-analytics-cert-program-worksheet::chunk_001,0.010503,23
q10,pdf_0371_cop3540intro-database-structures::chunk_001,0.010443,24
q10,course_0198_COP_3540::chunk_001,0.010396,25
q10,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_002,0.010337,26
q10,course_0076_COP_6726::chunk_001,0.010307,27
q10,course_0077_COP_6728::chunk_001,0.010283,28
q10,pdf_0344_certificate-big-data-analytics-application::chunk_001,0.010237,29
q10,course_0213_COP_4703::chunk_001,0.010175,30
q10,pdf_0488_ms--dsa--worksheet::chunk_002,0.01011,31
q10,course_0079_COP_6731::chunk_001,0.010057,32
q10,course_0007_CAP_5768::chunk_001,0.010054,33
q10,course_0074_COP_5859::chunk_001,0.009992,34
q10,course_0011_CAP_6315::chunk_001,0.009959,35
q10,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,0.009915,36
q10,pdf_0388_cop6731theory-implementation-database-systems::chunk_001,0.009861,37
q10,course_0217_COP_4814::chunk_001,0.009817,38
q10,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,0.009678,39
q10,pdf_0488_ms--dsa--worksheet::chunk_001,0.009547,40
q10,course_0062_CIS_6370::chunk_001,0.009479,41
q10,pdf_0380_cop4814web-services::chunk_001,0.00945,42
q10,course_0193_COP_3530::chunk_001,0.009231,43
q10,pdf_0387_cop6728visual-info-retrieval::chunk_001,0.00912,44
q10,pdf_0372_cop3813intro-internet-computing::chunk_001,0.009119,45
q10,course_0019_CAP_6619::chunk_001,0.009009,46
q10,course_0159_CDA_4240C::chunk_001,0.008929,47
q10,course_0200_COP_3813::chunk_001,0.008876,48
q10,course_0155_CDA_4204::chunk_001,0.00885,49
q10,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,0.008798,50
q10,course_0094_COT_6405::chunk_001,0.008746,51
q10,course_0160_CDA_4323::chunk_001,0.008696,52
q10,course_0146_CAP_4630::chunk_001,0.008671,53
q10,course_0174_CIS_4367::chunk_001,0.008596,54
q10,course_0173_CIS_4213::chunk_001,0.008571,55
q10,course_0005_CAP_5625::chunk_001,0.008547,56
q10,course_0221_COT_4400::chunk_001,0.008523,57
q10,course_0182_CNT_4411::chunk_001,0.008499,58
q10,course_0024_CAP_6635::chunk_001,0.008475,59
q10,course_0165_CEN_4214::chunk_001,0.008427,60
q10,course_0151_CDA_3203::chunk_001,0.00838,61
q10,course_0204_COP_4045::chunk_001,0.008357,62
q10,course_0153_CDA_4102::chunk_001,0.008333,63
q10,course_0054_CEN_6405::chunk_001,0.00831,64
q10,course_0015_CAP_6610::chunk_001,0.008242,65
q10,course_0064_CNT_5008::chunk_001,0.008219,66
q10,course_0179_CNT_4164::chunk_001,0.008197,67
q10,course_0229_COT_4930::chunk_001,0.008174,68
q10,course_0096_COT_6446::chunk_001,0.008152,69
q10,course_0269_EGN_1002::chunk_001,0.00813,70
q10,course_0047_CEN_5035::chunk_001,0.008108,71
q10,course_0181_CNT_4403::chunk_001,0.008086,72
q10,course_0231_EEE_3300::chunk_001,0.008065,73
q10,course_0175_CIS_4634::chunk_001,0.008043,74
q10,course_0177_CNT_4104::chunk_001,0.008,75
q10,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,0.001299,76
q10,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,0.00127,77
q10,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,0.001266,78
q10,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.001212,79
q10,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_001,0.001208,80
q10,pdf_0384_cop5859semantic-web-programming::chunk_001,0.001198,81
q10,pdf_0379_cop4703applied-database-systems::chunk_001,0.00119,82
q10,pdf_0410_data-science-certificate-worksheet::chunk_001,0.00118,83
q10,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,0.001176,84
q10,pdf_0279_artificial-inteligence-minor-worksheet-jan6::chunk_001,0.001173,85
q10,course_0040_CAP_6807::chunk_001,0.00117,86
q10,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,0.001166,87
q10,pdf_0473_eel6935multimedia-systems::chunk_001,0.001159,88
q10,pdf_0357_cnt4403intro-data-network-security::chunk_001,0.001156,89
q10,pdf_0403_cot6930emerging-multimedia-technologies::chunk_001,0.001153,90
q10,pdf_0303_cap6010multimedia-systems::chunk_001,0.001149,91
q10,pdf_0493_ms-egit-csda-worksheet::chunk_001,0.001146,92
q10,pdf_0354_cis6370computer-data-security::chunk_001,0.001143,93
q10,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,0.001133,94
q10,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,0.00113,95
q10,pdf_0377_cop4593comp-programming::chunk_001,0.001127,96
q10,pdf_0525_syllabus-ai-data-sci-cybersecurity-ethics-fall-2024::chunk_001,0.001124,97
q10,pdf_0302_cap5768introduction-to-data-science::chunk_001,0.00112,98
q10,pdf_0318_cap6807computational-adv::chunk_001,0.001117,99
q10,pdf_0294_cap-6610-applied-machine-learning::chunk_001,0.001114,100
q10,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_001,0.001093,101
q10,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,0.001087,102
q10,course_0218_COP_4854::chunk_001,0.001084,103
q10,pdf_0492_ms-egit-ait-worksheet::chunk_001,0.001081,104
q10,pdf_0277_4-plus-1-itm-csda::chunk_001,0.001078,105
q10,course_0178_CNT_4104::chunk_001,0.00107,106
q10,pdf_0383_cop5595component-programming::chunk_001,0.001067,107
q11,pdf_0334_cen5035sw-eng::chunk_001,0.011283,1
q11,pdf_0331_cen4010principles-sw-engineering::chunk_001,0.011241,2
q11,course_0047_CEN_5035::chunk_001,0.011171,3
q11,course_0051_CEN_6075::chunk_001,0.01115,4
q11,course_0164_CEN_4010::chunk_001,0.011102,5
q11,course_0052_CEN_6076::chunk_001,0.011071,6
q11,pdf_0338_cen6076sw-testing::chunk_001,0.01106,7
q11,course_0053_CEN_6085::chunk_001,0.011003,8
q11,course_0050_CEN_6027::chunk_001,0.01098,9
q11,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_003,0.010974,10
q11,course_0072_COP_5339::chunk_001,0.01094,11
q11,course_0166_CEN_4214::chunk_001,0.010859,12
q11,pdf_0339_cen6085sw-architecture-patterns::chunk_001,0.010835,13
q11,pdf_0336_cen6027sw-maint-evolution::chunk_001,0.010823,14
q11,course_0206_COP_4331::chunk_001,0.01077,15
q11,course_0084_COT_5930::chunk_001,0.010642,16
q11,pdf_0474_egn1002fundamentals::chunk_001,0.010617,17
q11,pdf_0337_cen6075sw-reqs-eng::chunk_001,0.010559,18
q11,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_001,0.010485,19
q11,pdf_0382_cop5339object-oriented-sw-design::chunk_001,0.01011,20
q11,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,0.009999,21
q11,pdf_0324_cda4630intro-embedded-systems::chunk_001,0.009934,22
q11,pdf_0478_egn4411c-engineering-design2::chunk_001,0.009928,23
q11,pdf_0373_cop4020programming-languages::chunk_001,0.009646,24
q11,pdf_0329_cda6316embedded-systems-design::chunk_001,0.009585,25
q11,course_0202_COP_4020::chunk_001,0.009464,26
q11,course_0154_CDA_4102::chunk_001,0.009375,27
q11,pdf_0368_cop3014foundations-cs::chunk_001,0.00937,28
q11,course_0270_EGN_1002::chunk_001,0.009288,29
q11,pdf_0321_cda4102structured-computer-architecture::chunk_001,0.009259,30
q11,course_0045_CDA_6316::chunk_001,0.009231,31
q11,pdf_0332_cen4214sw-hw-co-design::chunk_001,0.009223,32
q11,course_0210_COP_4610::chunk_001,0.009202,33
q11,course_0167_CEN_4400::chunk_001,0.009174,34
q11,course_0159_CDA_4240C::chunk_001,0.009146,35
q11,course_0074_COP_5859::chunk_001,0.009119,36
q11,course_0160_CDA_4323::chunk_001,0.009091,37
q11,course_0272_EGN_4410C::chunk_001,0.009063,38
q11,course_0165_CEN_4214::chunk_001,0.009036,39
q11,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_002,0.009009,40
q11,course_0273_EGN_4411C::chunk_001,0.008982,41
q11,course_0204_COP_4045::chunk_001,0.008955,42
q11,course_0153_CDA_4102::chunk_001,0.008929,43
q11,course_0162_CDA_4630::chunk_001,0.008902,44
q11,course_0184_COP_2220::chunk_001,0.008876,45
q11,course_0217_COP_4814::chunk_001,0.008772,46
q11,course_0235_EEE_4361C::chunk_001,0.008746,47
q11,course_0156_CDA_4204::chunk_001,0.008696,48
q11,pdf_0477_egn4411c-eng-design2::chunk_001,0.008671,49
q11,course_0161_CDA_4630::chunk_001,0.008646,50
q11,course_0221_COT_4400::chunk_001,0.008621,51
q11,course_0238_EEE_4541::chunk_001,0.008596,52
q11,course_0208_COP_4593::chunk_001,0.008571,53
q11,course_0243_EEL_3111::chunk_001,0.008547,54
q11,course_0163_CEN_4010::chunk_001,0.008523,55
q11,course_0157_CDA_4210::chunk_001,0.008499,56
q11,course_0249_EEL_3502::chunk_001,0.008475,57
q11,pdf_0380_cop4814web-services::chunk_001,0.008451,58
q11,course_0231_EEE_3300::chunk_001,0.008427,59
q11,course_0185_COP_3014::chunk_001,0.008403,60
q11,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,0.008357,61
q11,course_0246_EEL_3118L::chunk_001,0.008333,62
q11,course_0123_EEL_5654::chunk_001,0.00831,63
q11,course_0075_COP_6636::chunk_001,0.008287,64
q11,course_0054_CEN_6405::chunk_001,0.008264,65
q11,pdf_0367_cop2220intro-programming-c::chunk_001,0.008242,66
q11,pdf_0416_eee4434nanobiotechnology::chunk_002,0.008219,67
q11,course_0275_EGN_4952C::chunk_001,0.008174,68
q11,course_0186_COP_3014::chunk_001,0.008152,69
q11,pdf_0381_cop4854cutting-edge-web-technologies::chunk_001,0.00813,70
q11,course_0209_COP_4610::chunk_001,0.008108,71
q11,course_0073_COP_5595::chunk_001,0.008086,72
q11,course_0140_CAP_4028::chunk_001,0.008065,73
q11,course_0172_CGS_1571::chunk_001,0.008021,74
q11,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,0.008,75
q11,pdf_0375_cop4331object-oriented-design::chunk_001,0.00129,76
q11,pdf_0327_cda6132multip-architecture::chunk_001,0.001262,77
q11,pdf_0304_cap6018multimedia-programming::chunk_001,0.001258,78
